MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
316001696,2024-12-31T03:01:51,43.74678,-81.72024,0.0,142.4,511,TIM S DOOL,IMO6800919,VGPY,79.0,5.0,223.0,23.0,8.1,70.0,A
366984420,2024-12-31T00:34:50,38.43087,-82.6022,0.0,64.1,165,PAUL G BLAZER,IMO100918951,WDB9882,31.0,12.0,318.0,34.0,3.1,57.0,A
368074120,2024-12-31T01:10:36,29.31235,-94.78615,0.0,360.0,511,GORDON K,,WDK6396,89.0,0.0,20.0,8.0,1.5,89.0,A
316018117,2024-12-31T03:03:04,49.29255,-123.127,0.0,176.4,42,MI TAI TAI,,,37.0,,23.0,6.0,,,B
368043520,2024-12-31T02:38:37,27.88022,-97.2727,0.0,10.4,245,CC ARANSAS,IMO9824136,WDK3264,31.0,0.0,33.0,13.0,6.0,0.0,A
338391954,2024-12-31T01:12:56,31.97778,-81.05547,0.0,0.0,511,TEMPEST,IMO0000000,,36.0,,7.0,2.0,,,B
367718490,2024-12-31T02:54:18,35.5201,-89.99738,8.0,221.1,221,ST BARTHOLOMEW,,WDI6417,31.0,0.0,182.0,33.0,3.1,57.0,A
367702140,2024-12-31T01:09:23,38.91286,-82.1267,0.0,121.9,31,ELIZABETH ANN,,WDI4801,31.0,0.0,51.0,12.0,7.5,31.0,A
367533780,2024-12-31T00:55:44,30.02937,-94.03334,0.0,298.4,356,CAPT JERRY J WILTZ,,WDG4175,31.0,12.0,27.0,9.0,2.9,31.0,A
538010515,2024-12-31T03:33:03,26.23811,-90.36964,13.4,136.2,141,CELSIUS GENEVA,IMO9945435,V7A6157,84.0,0.0,299.0,46.0,9.2,84.0,A
368145380,2024-12-31T02:00:00,29.99348,-90.40894,0.0,206.9,297,DRUM BAY,,WDL5885,57.0,12.0,118.0,50.0,3.4,57.0,A
